"caminho_origem","sha256_origem","tamanho_bytes","repositorio_origem","commit_origem","categoria_documental","status_proposto","documento_canonico","destino_recomendado","acao","justificativa","dependencias","status_execucao","destino_efetivo","sha256_destino","validacao_origem","validacao_destino","recuperacao"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-04.png","ea93f7757b89a267d7647ad657f8c4e46c3efb73e59048dce8cab80d9bad3a97","184973","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-04.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-04.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-04.png=ea93f7757b89a267d7647ad657f8c4e46c3efb73e59048dce8cab80d9bad3a97","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-04.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-05.png","b020c2e25574c1a5761663c8b904b88d9f8602d926e6ef4639c716f69e982292","130047","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-05.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-05.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-05.png=b020c2e25574c1a5761663c8b904b88d9f8602d926e6ef4639c716f69e982292","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-05.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-06.png","e60f3a7e8896900c7c5187054ebb76c9be3f83e816a12e006b462ee40212ad9b","300755","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-06.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-06.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-06.png=e60f3a7e8896900c7c5187054ebb76c9be3f83e816a12e006b462ee40212ad9b","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-06.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-07.png","a3cd5b069f71256df41c2da3adf1775d96011373bb63f2d453bc4696985cece2","258626","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-07.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-07.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-07.png=a3cd5b069f71256df41c2da3adf1775d96011373bb63f2d453bc4696985cece2","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-07.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-08.png","9a2bc833415775f2db0c0f077894ccb1a795ad15648dea373e2c5bd0d23d0cac","272211","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-08.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-08.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-08.png=9a2bc833415775f2db0c0f077894ccb1a795ad15648dea373e2c5bd0d23d0cac","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-08.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-09.png","682eaed9ea8966749b72e7ca00c0d51f5c095e76847ae923cacf84f1ef591e86","276059","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-09.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-09.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-09.png=682eaed9ea8966749b72e7ca00c0d51f5c095e76847ae923cacf84f1ef591e86","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-09.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-10.png","1e4cd88b5d349e581b33878a40d8299697bac13992024c7702f3f14026049c8b","244543","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-10.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-10.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-10.png=1e4cd88b5d349e581b33878a40d8299697bac13992024c7702f3f14026049c8b","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-10.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-11.png","2b4fd86cc2f7e44c8d74df0153d6421811577bbc8c5bf09ac303e0255ea6b0fe","241762","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-11.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-11.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-11.png=2b4fd86cc2f7e44c8d74df0153d6421811577bbc8c5bf09ac303e0255ea6b0fe","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-11.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-12.png","6916eaaaf65ad7336a984849d54716975611235c9e3112042c34f8125d95af19","260720","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-12.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-12.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-12.png=6916eaaaf65ad7336a984849d54716975611235c9e3112042c34f8125d95af19","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-12.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-13.png","d3d003fa8f998bf061d4eae387b1c4e714f1beb6be677f721c01c7094885f67e","243712","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-13.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-13.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-13.png=d3d003fa8f998bf061d4eae387b1c4e714f1beb6be677f721c01c7094885f67e","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-13.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-14.png","0906ccca35a85ad5a807ca5eeb5413620ba43870b955b5cead5c531b2b33b543","299588","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-14.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-14.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-14.png=0906ccca35a85ad5a807ca5eeb5413620ba43870b955b5cead5c531b2b33b543","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-14.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-15.png","db23701519311df0b74abb62ce0c73147a9a6464ff5ea7ca8d7db1949509da38","241051","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-15.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-15.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-15.png=db23701519311df0b74abb62ce0c73147a9a6464ff5ea7ca8d7db1949509da38","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-15.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-16.png","2efc4c07895050adbc5c3e0ebd43c565439456818de8c8fca89f6e0baf121acd","201718","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-16.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-16.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-16.png=2efc4c07895050adbc5c3e0ebd43c565439456818de8c8fca89f6e0baf121acd","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-16.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-17.png","81935dad4edf3ca2a76a8cb1e662d3c982ab355da80b9f96877f145aca7a6bda","233538","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-17.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-17.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-17.png=81935dad4edf3ca2a76a8cb1e662d3c982ab355da80b9f96877f145aca7a6bda","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-17.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-18.png","7f5ed2a6558b66decced101ce5580f824c5b6b6ef9be9d4d45a87ea30146a3e4","175023","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-18.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-18.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-18.png=7f5ed2a6558b66decced101ce5580f824c5b6b6ef9be9d4d45a87ea30146a3e4","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-18.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-19.png","c9a7eb48c8d1aadd5b615153eaa3939e654ddb09ba9d8e1815b3de2a4e2c4666","245090","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-19.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-19.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-19.png=c9a7eb48c8d1aadd5b615153eaa3939e654ddb09ba9d8e1815b3de2a4e2c4666","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-19.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-20.png","9bec35180247370c0694c7153fab9770e03de7ac7bc678ee6e5e457d23997d7b","247084","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-20.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-20.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-20.png=9bec35180247370c0694c7153fab9770e03de7ac7bc678ee6e5e457d23997d7b","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-20.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-21.png","250e7795d50618e73749d8208a076f8e9f3b9619345ecafec79521410a8460e2","239543","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-21.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-21.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-21.png=250e7795d50618e73749d8208a076f8e9f3b9619345ecafec79521410a8460e2","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-21.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-22.png","6e2435e6178e1c89b3c72be76fa853c1394b2e4f3ce0a46e88ceaea85ccbf2ed","272845","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-22.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-22.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-22.png=6e2435e6178e1c89b3c72be76fa853c1394b2e4f3ce0a46e88ceaea85ccbf2ed","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-22.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-23.png","22550272be498f901b4c910a33fbe2bc162f19c22bf84a663d5e7e2c765d0325","264220","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-23.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-23.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-23.png=22550272be498f901b4c910a33fbe2bc162f19c22bf84a663d5e7e2c765d0325","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-23.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-24.png","efe1f54fbcc875f99f33acf8d2fbacbefe72e44b13fb31cc4d6459e820f9101a","255833","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-24.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-24.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-24.png=efe1f54fbcc875f99f33acf8d2fbacbefe72e44b13fb31cc4d6459e820f9101a","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-24.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-25.png","9866609f3a27135ff10228490f7e97335ed5f1b5920df7544822b6c8554b9069","287990","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-25.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-25.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-25.png=9866609f3a27135ff10228490f7e97335ed5f1b5920df7544822b6c8554b9069","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-25.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-26.png","738d00a144904c755a957003ca2e3d231734e1ab8ab7a1edc9fe6a1072c7915f","272475","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-26.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-26.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-26.png=738d00a144904c755a957003ca2e3d231734e1ab8ab7a1edc9fe6a1072c7915f","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-26.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-27.png","95b0958a82e54d4a00627c50c59ac5d1c85fe574aa7ca1ccffeff1e518137fa0","314056","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-27.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-27.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-27.png=95b0958a82e54d4a00627c50c59ac5d1c85fe574aa7ca1ccffeff1e518137fa0","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-27.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-28.png","90c6487ba121c3a9be3f6bfe17720d7c8ea7fd9372e8f85382cc7eea4f43c5e9","238868","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-28.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-28.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-28.png=90c6487ba121c3a9be3f6bfe17720d7c8ea7fd9372e8f85382cc7eea4f43c5e9","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-28.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-29.png","c0c5266b27400bf5f5c33cca746450def4e84ad2fbe61d3e55b42466a02379b9","217045","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-29.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-29.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-29.png=c0c5266b27400bf5f5c33cca746450def4e84ad2fbe61d3e55b42466a02379b9","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-29.png=hash-identico","origem-fisica-retida"
".codex-artifacts:fase2-cms/qa/pages-delivery/page-30.png","b6d16bd5463905035fece56e0f2d8474b7a4f4d35b37b7bff1b7a5638ac0600c","87835","fora-de-repositorio","n/a","cms","intermediario-nao-canonico","",".codex-artifacts:fase2-cms/qa/pages-delivery/page-30.png","ignorar","Artefato intermediario de QA/render; manter fora da fonte canonica e nao arquivar indiscriminadamente.","","preservado-fora-da-migracao",".codex-artifacts:fase2-cms/qa/pages-delivery/page-30.png",".codex-artifacts:fase2-cms/qa/pages-delivery/page-30.png=b6d16bd5463905035fece56e0f2d8474b7a4f4d35b37b7bff1b7a5638ac0600c","hash-e-tamanho-identicos-ao-snapshot",".codex-artifacts:fase2-cms/qa/pages-delivery/page-30.png=hash-identico","origem-fisica-retida"
